21,408,110
28,14,218
28,28,338
28,29,218
28,32,293
28,38,218
28,39,206
28,45,21
28,47,362
28,49,368
28,58,206
28,62,338
28,68,7
28,79,74
28,81,7
28,87,368
28,88,376
28,90,408
28,91,342
28,92,19
28,94,93
28,95,407
28,98,358
28,100,218
28,103,151
28,105,338
28,108,7
28,109,7
28,112,7
28,133,74
28,137,7
28,144,7
28,150,342
28,154,361
28,159,342
28,160,19
28,185,7
28,186,7
28,189,7
28,192,408
28,193,338
28,207,322
28,208,7
28,210,7
28,211,7
28,212,7
28,215,7
28,228,7
28,261,7
28,271,329
28,272,342
28,273,195
28,276,218
28,278,7
28,279,7
28,311,326
28,313,218
28,321,7
28,337,7
28,345,408
28,354,7
28,366,7
28,378,218
28,404,342
28,405,74
29,14,342
29,28,218
29,29,342
29,32,334
29,38,93
29,39,355
29,45,107
29,47,363
29,49,148
29,58,355
29,62,18
29,68,197
29,79,338
29,81,255
29,87,148
29,88,338
29,90,19
29,91,408
29,92,376
29,94,329
29,95,89
29,98,161
29,100,342
29,103,21
29,105,342
29,108,277
29,109,255
29,112,7
29,133,74
29,137,255
29,144,255
29,150,376
29,154,406
29,159,408
29,160,376
29,185,277
29,186,255
29,189,7
29,192,19
29,193,342
29,207,328
29,208,197
29,210,7
29,211,352
29,212,330
29,215,197
29,228,255
29,261,330
29,271,74
29,272,376
29,273,113
29,276,93
29,278,197
29,279,74
29,311,347
29,313,151
29,321,74
29,337,352
29,345,19
29,354,255
29,366,330
29,378,93
29,404,376
29,405,74
31,11,405
31,13,144
31,16,211
31,31,144
31,33,321
31,41,112
31,43,378
31,46,68
31,48,208
31,51,354
31,52,68
31,53,108
31,67,276
31,69,68
31,78,137
31,80,38
31,82,212
31,83,366
31,84,278
31,85,228
31,86,185
31,99,185
31,101,81
31,104,189
31,120,228
31,121,337
31,123,144
31,157,47
31,163,212
31,167,137
31,182,208
31,183,137
31,191,210
31,194,321
31,205,211
31,224,14
31,225,108
31,231,279
31,257,189
31,258,321
31,259,91
31,269,211
31,275,366
31,315,112
31,316,133
31,319,228
31,327,58
31,331,68
31,332,137
31,333,208
31,367,137
31,403,137
32,14,161
32,28,293
32,29,334
32,32,328
32,38,355
32,39,328
32,45,12
32,47,19
32,49,102
32,58,206
32,62,368
32,68,293
32,79,148
32,81,152
32,87,293
32,88,368
32,90,355
32,91,10
32,92,267
32,94,93
32,95,329
32,98,102
32,100,206
32,103,206
32,105,12
32,108,293
32,109,352
32,112,255
32,133,102
32,137,255
32,144,352
32,150,12
32,154,148
32,159,93
32,160,329
32,185,7
32,186,152
32,189,352
32,192,368
32,193,206
32,207,328
32,208,293
32,210,7
32,211,152
32,212,255
32,215,7
32,228,293
32,261,152
32,271,148
32,272,376
32,273,148
32,276,93
32,278,293
32,279,352
32,311,148
32,313,206
32,321,152
32,337,255
32,345,361
32,354,352
32,366,152
32,378,267
32,404,358
32,405,376
33,11,215
33,13,211
33,16,228
33,31,321
33,33,279
33,41,185
33,43,159
33,46,68
33,48,215
33,51,189
33,52,68
33,53,215
33,67,279
33,69,68
33,78,62
33,80,38
33,82,366
33,83,261
33,84,112
33,85,321
33,86,109
33,99,189
33,101,185
33,104,278
33,120,100
33,121,58
33,123,321
33,157,208
33,163,366
33,167,185
33,182,81
33,183,211
33,191,186
33,194,279
33,205,144
33,224,14
33,225,405
33,231,210
33,257,68
33,258,192
33,259,47
33,269,228
33,275,39
33,315,278
33,316,210
33,319,321
33,327,337
33,331,108
33,332,81
33,333,68
33,367,211
33,403,337
37,7,116
37,10,350
37,12,110
37,18,357
37,19,375
37,21,110
37,37,357
37,42,350
37,74,114
37,89,375
37,93,116
37,102,114
37,107,117
37,113,382
37,145,357
37,148,348
37,151,357
37,152,147
37,156,114
37,161,147
37,187,375
37,188,117
37,195,357
37,197,357
37,206,147
37,213,357
37,218,114
37,255,116
37,256,114
37,260,114
37,267,114
37,277,357
37,280,114
37,293,147
37,322,348
37,324,114
37,326,126
37,328,348
37,329,114
37,330,350
37,334,348
37,338,114
37,342,114
37,346,357
37,347,357
37,352,114
37,355,348
37,358,348
37,359,117
37,361,357
37,362,375
37,363,409
37,364,114
37,365,147
37,368,147
37,371,116
37,372,114
37,373,357
37,376,114
37,402,381
37,406,114
37,407,115
37,408,116
38,14,74
38,28,218
38,29,93
38,32,355
38,38,10
38,39,10
38,45,10
38,47,361
38,49,361
38,58,355
38,62,10
38,68,37
38,79,361
38,81,89
38,87,407
38,88,10
38,90,10
38,91,361
38,92,10
38,94,10
38,95,361
38,98,267
38,100,407
38,103,361
38,105,10
38,108,145
38,109,89
38,112,7
38,133,161
38,137,89
38,144,352
38,150,10
38,154,10
38,159,361
38,160,10
38,185,362
38,186,352
38,189,260
38,192,10
38,193,361
38,207,148
38,208,37
38,210,7
38,211,407
38,212,364
38,215,329
38,228,352
38,261,197
38,271,361
38,272,10
38,273,408
38,276,10
38,278,37
38,279,18
38,311,363
38,313,361
38,321,18
38,337,407
38,345,361
38,354,352
38,366,364
38,378,10
38,404,93
38,405,74
39,14,338
39,28,206
39,29,355
39,32,328
39,38,10
39,39,148
39,45,151
39,47,328
39,49,322
39,58,206
39,62,10
39,68,152
39,79,107
39,81,364
39,87,368
39,88,10
39,90,10
39,91,328
39,92,10
39,94,10
39,95,328
39,98,102
39,100,206
39,103,322
39,105,151
39,108,152
39,109,102
39,112,352
39,133,322
39,137,197
39,144,293
39,150,293
39,154,10
39,159,328
39,160,10
39,185,267
39,186,255
39,189,102
39,192,10
39,193,21
39,207,148
39,208,152
39,210,7
39,211,364
39,212,352
39,215,267
39,228,152
39,261,364
39,271,328
39,272,365
39,273,206
39,276,10
39,278,152
39,279,102
39,311,206
39,313,21
39,321,364
39,337,197
39,345,328
39,354,293
39,366,255
39,378,10
39,404,267
39,405,365
41,11,95
41,13,405
41,16,92
41,31,112
41,33,185
41,41,154
41,43,276
41,46,160
41,48,90
41,51,279
41,52,311
41,53,378
41,67,92
41,69,91
41,78,95
41,80,271
41,82,47
41,83,94
41,84,109
41,85,276
41,86,160
41,99,58
41,101,208
41,104,278
41,120,91
41,121,90
41,123,94
41,157,159
41,163,94
41,167,47
41,182,212
41,183,261
41,191,112
41,194,192
41,205,160
41,224,378
41,225,38
41,231,112
41,257,91
41,258,378
41,259,159
41,269,91
41,275,92
41,315,159
41,316,271
41,319,345
41,327,92
41,331,62
41,332,94
41,333,192
41,367,189
41,403,94
42,7,350
42,10,114
42,12,110
42,18,114
42,19,114
42,21,110
42,37,350
42,42,114
42,74,114
42,89,114
42,93,114
42,102,114
42,107,110
42,113,381
42,145,350
42,148,114
42,151,110
42,152,114
42,156,114
42,161,114
42,187,114
42,188,110
42,195,126
42,197,350
42,206,114
42,213,350
42,218,114
42,255,350
42,256,114
42,260,114
42,267,114
42,277,350
42,280,114
42,293,114
42,322,114
42,324,114
42,326,350
42,328,114
42,329,114
42,330,114
42,334,114
42,338,114
42,342,114
42,346,110
42,347,126
42,352,114
42,355,114
42,358,114
42,359,110
42,361,114
42,362,114
42,363,114
42,364,114
42,365,114
42,368,114
42,371,350
42,372,114
42,373,350
42,376,114
42,402,350
42,406,114
42,407,114
42,408,114
43,11,95
43,13,90
43,16,210
43,31,378
43,33,159
43,41,276
43,43,47
43,46,137
43,48,192
43,51,185
43,52,95
43,53,92
43,67,345
43,69,189
43,78,88
43,80,94
43,82,160
43,83,215
43,84,345
43,85,91
43,86,137
43,99,276
43,101,261
43,104,154
43,120,192
43,121,58
43,123,215
43,157,95
43,163,215
43,167,88
43,182,366
43,183,91
43,191,378
43,194,212
43,205,62
43,224,160
43,225,28
43,231,378
43,257,90
43,258,92
43,259,95
43,269,189
43,275,90
43,315,345
43,316,159
43,319,160
43,327,90
43,331,92
43,332,276
43,333,62
43,367,208
43,403,62
45,14,338
45,28,21
45,29,107
45,32,12
45,38,10
45,39,151
45,45,151
45,47,329
45,49,355
45,58,293
45,62,10
45,68,42
45,79,151
45,81,352
45,87,151
45,88,10
45,90,10
45,91,329
45,92,10
45,94,10
45,95,329
45,98,293
45,100,12
45,103,151
45,105,151
45,108,346
45,109,197
45,112,42
45,133,355
45,137,364
45,144,21
45,150,12
45,154,10
45,159,329
45,160,10
45,185,151
45,186,359
45,189,280
45,192,10
45,193,151
45,207,151
45,208,359
45,210,21
45,211,280
45,212,145
45,215,12
45,228,324
45,261,107
45,271,329
45,272,218
45,273,346
45,276,10
45,278,145
45,279,352
45,311,326
45,313,151
45,321,280
45,337,37
45,345,329
45,354,42
45,366,145
45,378,10
45,404,195
45,405,342
46,11,279
46,13,366
46,16,68
46,31,68
46,33,68
46,41,160
46,43,137
46,46,68
46,48,215
46,51,68
46,52,68
46,53,49
46,67,90
46,69,68
46,78,81
46,80,38
46,82,345
46,83,68
46,84,68
46,85,186
46,86,68
46,99,144
46,101,68
46,104,68
46,120,186
46,121,109
46,123,68
46,157,212
46,163,68
46,167,311
46,182,68
46,183,68
46,191,68
46,194,68
46,205,95
46,224,14
46,225,29
46,231,68
46,257,212
46,258,81
46,259,192
46,269,68
46,275,144
46,315,210
46,316,228
46,319,186
46,327,212
46,331,228
46,332,272
46,333,279
46,367,68
46,403,279
47,14,406
47,28,362
47,29,363
47,32,19
47,38,361
47,39,328
47,45,329
47,47,89
47,49,408
47,58,19
47,62,361
47,68,280
47,79,19
47,81,324
47,87,89
47,88,10
47,90,361
47,91,89
47,92,10
47,94,361
47,95,89
47,98,407
47,100,355
47,103,19
47,105,329
47,108,37
47,109,324
47,112,7
47,133,18
47,137,324
47,144,364
47,150,10
47,154,361
47,159,89
47,160,10
47,185,406
47,186,197
47,189,361
47,192,10
47,193,19
47,207,358
47,208,280
47,210,260
47,211,408
47,212,255
47,215,363
47,228,364
47,261,42
47,271,89
47,272,10
47,273,18
47,276,10
47,278,18
47,279,277
47,311,113
47,313,19
47,321,10
47,337,256
47,345,406
47,354,197
47,366,407
47,378,361
47,404,402
47,405,406
48,11,14
48,13,14
48,16,144
48,31,208
48,33,215
48,41,90
48,43,192
48,46,215
48,48,273
48,51,366
48,52,273
48,53,32
48,67,95
48,69,186
48,78,192
48,80,38
48,82,95
48,83,208
48,84,211
48,85,273
48,86,261
48,99,32
48,101,311
48,104,68
48,120,32
48,121,32
48,123,211
48,157,95
48,163,215
48,167,273
48,182,68
48,183,108
48,191,278
48,194,366
48,205,38
48,224,14
48,225,14
48,231,311
48,257,95
48,258,192
48,259,311
48,269,278
48,275,32
48,315,14
48,316,32
48,319,273
48,327,32
48,331,14
48,332,14
48,333,14
48,367,144
48,403,103
49,14,376
49,28,368
49,29,148
49,32,102
49,38,361
49,39,322
49,45,355
49,47,408
49,49,322
49,58,102
49,62,19
49,68,152
49,79,334
49,81,364
49,87,322
49,88,19
49,90,361
49,91,328
49,92,161
49,94,407
49,95,362
49,98,102
49,100,102
49,103,21
49,105,355
49,108,152
49,109,102
49,112,352
49,133,322
49,137,197
49,144,293
49,150,293
49,154,267
49,159,293
49,160,148
49,185,267
49,186,255
49,189,102
49,192,19
49,193,322
49,207,322
49,208,152
49,210,7
49,211,364
49,212,352
49,215,267
49,228,152
49,261,364
49,271,406
49,272,206
49,273,322
49,276,407
49,278,152
49,279,102
49,311,322
49,313,322
49,321,364
49,337,197
49,345,358
49,354,293
49,366,255
49,378,161
49,404,113
49,405,206
51,11,186
51,13,208
51,16,321
51,31,354
51,33,189
51,41,279
51,43,185
51,46,68
51,48,366
51,51,261
51,52,68
51,53,211
51,67,108
51,69,68
51,78,137
51,80,38
51,82,212
51,83,186
51,84,108
51,85,354
51,86,212
51,99,58
51,101,228
51,104,337
51,120,228
51,121,261
51,123,354
51,157,189
51,163,210
51,167,404
51,182,211
51,183,144
51,191,112
51,194,189
51,205,88
51,224,14
51,225,28
51,231,278
51,257,47
51,258,321
51,259,215
51,269,321
51,275,208
51,315,112
51,316,321
51,319,354
51,327,98
51,331,321
51,332,337
51,333,354
51,367,144
51,403,137
52,11,273
52,13,273
52,16,68
52,31,68
52,33,68
52,41,311
52,43,95
52,46,68
52,48,273
52,51,68
52,52,273
52,53,32
52,67,192
52,69,68
52,78,95
52,80,38
52,82,192
52,83,68
52,84,68
52,85,273
52,86,68
52,99,32
52,101,68
52,104,68
52,120,32
52,121,32
52,123,68
52,157,192
52,163,68
52,167,273
52,182,68
52,183,68
52,191,68
52,194,68
52,205,38
52,224,14
52,225,273
52,231,68
52,257,192
52,258,95
52,259,90
52,269,68
52,275,32
52,315,273
52,316,32
52,319,273
52,327,32
52,331,273
52,332,14
52,333,273
52,367,68
52,403,313
53,11,28
53,13,49
53,16,186
53,31,108
53,33,215
53,41,378
53,43,92
53,46,49
53,48,32
53,51,211
53,52,32
53,53,100
53,67,378
53,69,208
53,78,32
53,80,94
53,82,345
53,83,211
53,84,133
53,85,58
53,86,278
53,99,32
53,101,208
53,104,228
53,120,32
53,121,58
53,123,137
53,157,160
53,163,81
53,167,273
53,182,278
53,183,189
53,191,108
53,194,144
53,205,207
53,224,14
53,225,100
53,231,39
53,257,207
53,258,98
53,259,87
53,269,112
53,275,100
53,315,87
53,316,58
53,319,273
53,327,32
53,331,207
53,332,58
53,333,28
53,367,261
53,403,79
58,14,338
58,28,206
58,29,355
58,32,206
58,38,355
58,39,206
58,45,293
58,47,19
58,49,102
58,58,152
58,62,368
58,68,255
58,79,152
58,81,352
58,87,355
58,88,368
58,90,355
58,91,10
58,92,267
58,94,93
58,95,329
58,98,102
58,100,152
58,103,102
58,105,293
58,108,255
58,109,152
58,112,293
58,133,102
58,137,293
58,144,152
58,150,12
58,154,148
58,159,93
58,160,329
58,185,7
58,186,352
58,189,152
58,192,368
58,193,102
58,207,206
58,208,255
58,210,7
58,211,352
58,212,293
58,215,7
58,228,255
58,261,352
58,271,148
58,272,365
58,273,206
58,276,93
58,278,255
58,279,152
58,311,206
58,313,102
58,321,352
58,337,293
58,345,361
58,354,152
58,366,352
58,378,267
58,404,267
58,405,365
62,14,89
62,28,338
62,29,18
62,32,368
62,38,10
62,39,10
62,45,10
62,47,361
62,49,19
62,58,368
62,62,10
62,68,145
62,79,361
62,81,407
62,87,363
62,88,10
62,90,10
62,91,361
62,92,10
62,94,10
62,95,361
62,98,93
62,100,363
62,103,361
62,105,10
62,108,280
62,109,407
62,112,7
62,133,407
62,137,407
62,144,255
62,150,10
62,154,10
62,159,361
62,160,10
62,185,18
62,186,255
62,189,260
62,192,10
62,193,361
62,207,361
62,208,145
62,210,7
62,211,197
62,212,352
62,215,362
62,228,255
62,261,89
62,271,361
62,272,10
62,273,361
62,276,10
62,278,145
62,279,329
62,311,408
62,313,361
62,321,329
62,337,197
62,345,361
62,354,255
62,366,352
62,378,10
62,404,362
62,405,89
67,11,95
67,13,192
67,16,154
67,31,276
67,33,279
67,41,92
67,43,345
67,46,90
67,48,95
67,51,108
67,52,192
67,53,378
67,67,90
67,69,261
67,78,160
67,80,88
67,82,192
67,83,68
67,84,81
67,85,91
67,86,90
67,99,58
67,101,189
67,104,210
67,120,91
67,121,90
67,123,68
67,157,47
67,163,68
67,167,94
67,182,192
67,183,208
67,191,276
67,194,321
67,205,271
67,224,91
67,225,405
67,231,276
67,257,154
67,258,91
67,259,47
67,269,261
67,275,92
67,315,38
67,316,271
67,319,404
67,327,92
67,331,159
67,332,47
67,333,272
67,367,91
67,403,62
68,14,7
68,28,7
68,29,197
68,32,293
68,38,37
68,39,152
68,45,42
68,47,280
68,49,152
68,58,255
68,62,145
68,68,7
68,79,156
68,81,324
68,87,293
68,88,364
68,90,145
68,91,7
68,92,352
68,94,37
68,95,364
68,98,255
68,100,7
68,103,324
68,105,21
68,108,7
68,109,324
68,112,7
68,133,255
68,137,324
68,144,7
68,150,145
68,154,7
68,159,280
68,160,145
68,185,324
68,186,256
68,189,324
68,192,37
68,193,21
68,207,293
68,208,7
68,210,256
68,211,156
68,212,7
68,215,156
68,228,7
68,261,324
68,271,280
68,272,330
68,273,7
68,276,37
68,278,256
68,279,156
68,311,352
68,313,359
68,321,324
68,337,324
68,345,255
68,354,256
68,366,256
68,378,7
68,404,255
68,405,330
69,11,108
69,13,186
69,16,68
69,31,68
69,33,68
69,41,91
69,43,189
69,46,68
69,48,186
69,51,68
69,52,68
69,53,208
69,67,261
69,69,68
69,78,212
69,80,38
69,82,137
69,83,68
69,84,68
69,85,404
69,86,68
69,99,211
69,101,68
69,104,68
69,120,100
69,121,185
69,123,68
69,157,185
69,163,68
69,167,273
69,182,68
69,183,68
69,191,68
69,194,68
69,205,337
69,224,14
69,225,68
69,231,68
69,257,378
69,258,90
69,259,112
69,269,68
69,275,81
69,315,278
69,316,68
69,319,404
69,327,189
69,331,208
69,332,212
69,333,261
69,367,68
69,403,228
74,7,114
74,10,115
74,12,356
74,18,127
74,19,383
74,21,110
74,37,114
74,42,114
74,74,127
74,89,383
74,93,127
74,102,127
74,107,383
74,113,126
74,145,114
74,148,147
74,151,117
74,152,196
74,156,114
74,161,125
74,187,409
74,188,384
74,195,126
74,197,114
74,206,383
74,213,114
74,218,127
74,255,114
74,256,114
74,260,114
74,267,147
74,277,114
74,280,114
74,293,348
74,322,125
74,324,114
74,326,126
74,328,348
74,329,383
74,330,114
74,334,196
74,338,127
74,342,127
74,346,385
74,347,126
74,352,114
74,355,196
74,358,147
74,359,383
74,361,375
74,362,409
74,363,127
74,364,114
74,365,147
74,368,127
74,371,114
74,372,114
74,373,114
74,376,127
74,402,126
74,406,375
74,407,409
74,408,127
78,11,14
78,13,47
78,16,210
78,31,137
78,33,62
78,41,95
78,43,88
78,46,81
78,48,192
78,51,137
78,52,95
78,53,32
78,67,160
78,69,212
78,78,154
78,80,90
78,82,378
78,83,192
78,84,154
78,85,159
78,86,81
78,99,32
78,101,321
78,104,154
78,120,32
78,121,32
78,123,192
78,157,94
78,163,192
78,167,378
78,182,228
78,183,192
78,191,137
78,194,345
78,205,92
78,224,91
78,225,94
78,231,137
78,257,192
78,258,47
78,259,94
78,269,212
78,275,32
78,315,160
78,316,32
78,319,92
78,327,32
78,331,29
78,332,47
78,333,88
78,367,366
78,403,90
79,14,21
79,28,74
79,29,338
79,32,148
79,38,361
79,39,107
79,45,151
79,47,19
79,49,334
79,58,152
79,62,361
79,68,156
79,79,151
79,81,107
79,87,368
79,88,93
79,90,10
79,91,406
79,92,361
79,94,93
79,95,19
79,98,152
79,100,12
79,103,151
79,105,151
79,108,277
79,109,151
79,112,156
79,133,21
79,137,197
79,144,42
79,150,12
79,154,93
79,159,329
79,160,93
79,185,37
79,186,346
79,189,352
79,192,10
79,193,151
79,207,368
79,208,346
79,210,42
79,211,352
79,212,256
79,215,260
79,228,213
79,261,364
79,271,406
79,272,376
79,273,113
79,276,10
79,278,256
79,279,107
79,311,21
79,313,151
79,321,352
79,337,330
79,345,329
79,354,156
79,366,256
79,378,10
79,404,402
79,405,107
80,11,14
80,13,154
80,16,38
80,31,38
80,33,38
80,41,271
80,43,94
80,46,38
80,48,38
80,51,38
80,52,38
80,53,94
80,67,88
80,69,38
80,78,90
80,80,345
80,82,154
80,83,38
80,84,38
80,85,38
80,86,38
80,99,159
80,101,38
80,104,38
80,120,91
80,121,271
80,123,38
80,157,91
80,163,38
80,167,38
80,182,38
80,183,38
80,191,38
80,194,38
80,205,276
80,224,29
80,225,91
80,231,38
80,257,160
80,258,95
80,259,91
80,269,38
80,275,345
80,315,378
80,316,271
80,319,38
80,327,345
80,331,88
80,332,154
80,333,276
80,367,38
80,403,38
81,14,7
81,28,7
81,29,255
81,32,152
81,38,89
81,39,364
81,45,352
81,47,324
81,49,364
81,58,352
81,62,407
81,68,324
81,79,107
81,81,280
81,87,328
81,88,145
81,90,407
81,91,361
81,92,280
81,94,89
81,95,10
81,98,352
81,100,7
81,103,364
81,105,280
81,108,156
81,109,364
81,112,7
81,133,197
81,137,145
81,144,7
81,150,256
81,154,260
81,159,324
81,160,255
81,185,145
81,186,352
81,189,364
81,192,352
81,193,280
81,207,328
81,208,7
81,210,213
81,211,37
81,212,324
81,215,330
81,228,324
81,261,255
81,271,324
81,272,277
81,273,7
81,276,352
81,278,42
81,279,330
81,311,195
81,313,151
81,321,280
81,337,280
81,345,213
81,354,213
81,366,277
81,378,260
81,404,113
81,405,277
82,11,14
82,13,378
82,16,154
82,31,212
82,33,366
82,41,47
82,43,160
82,46,345
82,48,95
82,51,212
82,52,192
82,53,345
82,67,192
82,69,137
82,78,378
82,80,154
82,82,62
82,83,160
82,84,210
82,85,159
82,86,345
82,99,91
82,101,90
82,104,210
82,120,192
82,121,159
82,123,160
82,157,88
82,163,160
82,167,62
82,182,109
82,183,160
82,191,212
82,194,81
82,205,91
82,224,276
82,225,88
82,231,212
